Rate,Country Name,"longitude, latitude",Country Code,"""1990""","""1991""","""1992""","""1993""","""1994""","""1995""","""1996""","""1997""","""1998""","""1999""","""2000""","""2001""","""2002""","""2003""","""2004""","""2005""","""2006""","""2007""","""2008""","""2009""","""2010""","""2011""","""2012""","""2013""","""2014""","""2015""","""2016""","""2017""","""2018""","""2019""","""2020""","""2021""","""2022""","""2023""","""2024""","""2025""","""2026""","""2027""","""2028""","""2029""","""2030""","""2031""","""2032""","""2033""","""2034""","""2035""","""2036""","""2037""","""2038""","""2039""","""2040""","""2041""","""2042""","""2043""","""2044""","""2045""","""2046""","""2047""","""2048""","""2049""","""2050""","""2051""","""2052""","""2053""","""2054""","""2055""","""2056""","""2057""","""2058""","""2059""","""2060""","""2061""","""2062""","""2063""","""2064""","""2065""","""2066""","""2067""","""2068""","""2069""","""2070""","""2071""","""2072""","""2073""","""2074""","""2075""","""2076""","""2077""","""2078""","""2079""","""2080""","""2081""","""2082""","""2083""","""2084""","""2085""","""2086""","""2087""","""2088""","""2089""","""2090""","""2091""","""2092""","""2093""","""2094""","""2095""","""2096""","""2097""","""2098""","""2099""","""2100""","""2101""","""2102""","""2103""","""2104""","""2105""","""2106""","""2107""","""2108""","""2109""","""2110""","""2111""","""2112""","""2113""","""2114"""
45.36363636,Swaziland,"31.465866,-26.522503",SWZ,4720,4766,4812,4858,4904,4950,4996,5042,5088,5134,5180,5226,5272,5318,5364,5410,5454,5498,5542,5586,5630,5674,5718,5763.363636,5808.727273,5854.090909,5899.454545,5944.818182,5990.181818,6035.545455,6080.909091,6126.272727,6171.636364,6217,6262.363636,6307.727273,6353.090909,6398.454545,6443.818182,6489.181818,6534.545454,6579.909091,6625.272727,6670.636364,6716,6761.363636,6806.727273,6852.090909,6897.454545,6942.818182,6988.181818,7033.545454,7078.909091,7124.272727,7169.636364,7215,7260.363636,7305.727273,7351.090909,7396.454545,7441.818182,7487.181818,7532.545454,7577.909091,7623.272727,7668.636363,7714,7759.363636,7804.727273,7850.090909,7895.454545,7940.818182,7986.181818,8031.545454,8076.909091,8122.272727,8167.636363,8213,8258.363636,8303.727273,8349.090909,8394.454545,8439.818182,8485.181818,8530.545454,8575.909091,8621.272727,8666.636363,8712,8757.363636,8802.727272,8848.090909,8893.454545,8938.818182,8984.181818,9029.545454,9074.909091,9120.272727,9165.636363,9211,9256.363636,9301.727272,9347.090909,9392.454545,9437.818182,9483.181818,9528.545454,9573.909091,9619.272727,9664.636363,9710,9755.363636,9800.727272,9846.090909,9891.454545,9936.818181,9982.181818,10027.54545,10072.90909,10118.27273,10163.63636,10209,10254.36364,10299.72727,10345.09091
419.0909091,Sweden,"18.643501,60.128161",SWE,272810,272918,273026,273134,273242,273350,273458,273566,273674,273782,273890,275518,277146,278774,280402,282030,282030,282030,282030,282030,282030,282030,282030,282449.0909,282868.1818,283287.2727,283706.3636,284125.4545,284544.5455,284963.6364,285382.7273,285801.8182,286220.9091,286640,287059.0909,287478.1818,287897.2727,288316.3636,288735.4545,289154.5455,289573.6364,289992.7273,290411.8182,290830.9091,291250,291669.0909,292088.1818,292507.2727,292926.3636,293345.4545,293764.5455,294183.6364,294602.7273,295021.8182,295440.9091,295860,296279.0909,296698.1818,297117.2727,297536.3636,297955.4545,298374.5455,298793.6364,299212.7273,299631.8182,300050.9091,300470,300889.0909,301308.1818,301727.2727,302146.3636,302565.4545,302984.5455,303403.6364,303822.7273,304241.8182,304660.9091,305080,305499.0909,305918.1818,306337.2727,306756.3636,307175.4545,307594.5455,308013.6364,308432.7273,308851.8182,309270.9091,309690,310109.0909,310528.1818,310947.2727,311366.3636,311785.4545,312204.5455,312623.6364,313042.7273,313461.8182,313880.9091,314300,314719.0909,315138.1818,315557.2727,315976.3636,316395.4545,316814.5455,317233.6364,317652.7273,318071.8182,318490.9091,318910,319329.0909,319748.1818,320167.2727,320586.3636,321005.4545,321424.5455,321843.6364,322262.7273,322681.8182,323100.9091,323520,323939.0909,324358.1818,324777.2727
44.63636364,Switzerland,"8.227512,46.818188",CHE,11510,11553,11596,11639,11682,11725,11768,11811,11854,11897,11940,11986,12032,12078,12124,12170,12216,12262,12308,12354,12400,12446,12492,12536.63636,12581.27273,12625.90909,12670.54545,12715.18182,12759.81818,12804.45455,12849.09091,12893.72727,12938.36364,12983,13027.63636,13072.27273,13116.90909,13161.54545,13206.18182,13250.81818,13295.45455,13340.09091,13384.72727,13429.36364,13474,13518.63636,13563.27273,13607.90909,13652.54545,13697.18182,13741.81818,13786.45455,13831.09091,13875.72727,13920.36364,13965,14009.63636,14054.27273,14098.90909,14143.54545,14188.18182,14232.81818,14277.45455,14322.09091,14366.72727,14411.36364,14456,14500.63636,14545.27273,14589.90909,14634.54545,14679.18182,14723.81818,14768.45455,14813.09091,14857.72727,14902.36364,14947,14991.63636,15036.27273,15080.90909,15125.54545,15170.18182,15214.81818,15259.45455,15304.09091,15348.72727,15393.36364,15438,15482.63636,15527.27273,15571.90909,15616.54545,15661.18182,15705.81818,15750.45455,15795.09091,15839.72727,15884.36364,15929,15973.63636,16018.27273,16062.90909,16107.54545,16152.18182,16196.81818,16241.45455,16286.09091,16330.72727,16375.36364,16420,16464.63636,16509.27273,16553.90909,16598.54545,16643.18182,16687.81818,16732.45455,16777.09091,16821.72727,16866.36364,16911,16955.63636,17000.27273,17044.90909
59.54545455,Syria,"38.996815,34.802075",SYR,3720,3780,3840,3900,3960,4020,4080,4140,4200,4260,4320,4378,4436,4494,4552,4610,4670,4730,4790,4850,4910,4970,5030,5089.545455,5149.090909,5208.636364,5268.181818,5327.727273,5387.272727,5446.818182,5506.363636,5565.909091,5625.454546,5685,5744.545455,5804.090909,5863.636364,5923.181818,5982.727273,6042.272727,6101.818182,6161.363636,6220.909091,6280.454546,6340,6399.545455,6459.090909,6518.636364,6578.181818,6637.727273,6697.272727,6756.818182,6816.363636,6875.909091,6935.454546,6995,7054.545455,7114.090909,7173.636364,7233.181818,7292.727273,7352.272727,7411.818182,7471.363637,7530.909091,7590.454546,7650,7709.545455,7769.090909,7828.636364,7888.181818,7947.727273,8007.272727,8066.818182,8126.363637,8185.909091,8245.454546,8305,8364.545455,8424.090909,8483.636364,8543.181818,8602.727273,8662.272728,8721.818182,8781.363637,8840.909091,8900.454546,8960,9019.545455,9079.090909,9138.636364,9198.181818,9257.727273,9317.272728,9376.818182,9436.363637,9495.909091,9555.454546,9615,9674.545455,9734.090909,9793.636364,9853.181819,9912.727273,9972.272728,10031.81818,10091.36364,10150.90909,10210.45455,10270,10329.54545,10389.09091,10448.63636,10508.18182,10567.72727,10627.27273,10686.81818,10746.36364,10805.90909,10865.45455,10925,10984.54546,11044.09091,11103.63636
0.909090909,Tajikistan,"71.276093,38.861034",TJK,4080,0,4084,4086,4088,4090,4092,4094,4096,4098,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100.909091,4101.818182,4102.727273,4103.636364,4104.545455,4105.454545,4106.363636,4107.272727,4108.181818,4109.090909,4110,4110.909091,4111.818182,4112.727273,4113.636364,4114.545455,4115.454545,4116.363636,4117.272727,4118.181818,4119.090909,4120,4120.909091,4121.818182,4122.727273,4123.636364,4124.545455,4125.454545,4126.363636,4127.272727,4128.181818,4129.090909,4130,4130.909091,4131.818182,4132.727273,4133.636364,4134.545455,4135.454545,4136.363636,4137.272727,4138.181818,4139.090909,4140,4140.909091,4141.818182,4142.727273,4143.636364,4144.545455,4145.454545,4146.363636,4147.272727,4148.181818,4149.090909,4150,4150.909091,4151.818182,4152.727273,4153.636364,4154.545455,4155.454545,4156.363636,4157.272727,4158.181818,4159.090909,4160,4160.909091,4161.818182,4162.727273,4163.636364,4164.545455,4165.454545,4166.363636,4167.272727,4168.181818,4169.090909,4170,4170.909091,4171.818182,4172.727273,4173.636364,4174.545455,4175.454545,4176.363636,4177.272727,4178.181818,4179.090909,4180,4180.909091,4181.818182,4182.727273,4183.636364,4184.545455,4185.454545,4186.363636,4187.272727,4188.181818,4189.090909,4190,4190.909091,4191.818182,4192.727273
-4033.545455,Tanzania,"34.888822,-6.369028",TZA,414950,410917,406884,402851,398818,394785,390752,386719,382686,378653,374620,370586,366552,362518,358484,354450,350416,346382,342348,338314,334280,330246,326212,322178.4545,318144.9091,314111.3636,310077.8182,306044.2727,302010.7273,297977.1818,293943.6364,289910.0909,285876.5455,281843,277809.4545,273775.9091,269742.3636,265708.8182,261675.2727,257641.7273,253608.1818,249574.6364,245541.0909,241507.5454,237474,233440.4545,229406.9091,225373.3636,221339.8182,217306.2727,213272.7273,209239.1818,205205.6364,201172.0909,197138.5454,193105,189071.4545,185037.9091,181004.3636,176970.8182,172937.2727,168903.7273,164870.1818,160836.6363,156803.0909,152769.5454,148736,144702.4545,140668.9091,136635.3636,132601.8182,128568.2727,124534.7272,120501.1818,116467.6363,112434.0909,108400.5454,104367,100333.4545,96299.90906,92266.36361,88232.81815,84199.2727,80165.72724,76132.18179,72098.63633,68065.09088,64031.54542,59997.99997,55964.45451,51930.90906,47897.3636,43863.81815,39830.27269,35796.72724,31763.18178,27729.63633,23696.09087,19662.54542,15628.99996,11595.45451,7561.909055,3528.3636,-505.181855,-4538.72731,-8572.272765,-12605.81822,-16639.36368,-20672.90913,-24706.45459,-28740.00004,-32773.5455,-36807.09095,-40840.63641,-44874.18186,-48907.72732,-52941.27277,-56974.81823,-61008.36368,-65041.90914,-69075.45459,-73109.00005,-77142.5455,-81176.09096,-85209.63641
-248.8181818,Thailand,"100.992541,15.870032",THA,195490,194945,194400,193855,193310,192765,192220,191675,191130,190585,190040,189828,189616,189404,189192,188980,189128,189276,189424,189572,189720,189868,190016,189767.1818,189518.3636,189269.5455,189020.7273,188771.9091,188523.0909,188274.2727,188025.4545,187776.6364,187527.8182,187279,187030.1818,186781.3636,186532.5455,186283.7273,186034.9091,185786.0909,185537.2727,185288.4545,185039.6364,184790.8182,184542,184293.1818,184044.3636,183795.5455,183546.7273,183297.9091,183049.0909,182800.2727,182551.4545,182302.6364,182053.8182,181805,181556.1818,181307.3636,181058.5455,180809.7273,180560.9091,180312.0909,180063.2727,179814.4545,179565.6364,179316.8182,179068,178819.1818,178570.3636,178321.5455,178072.7273,177823.9091,177575.0909,177326.2727,177077.4545,176828.6364,176579.8182,176331,176082.1818,175833.3636,175584.5455,175335.7273,175086.9091,174838.0909,174589.2727,174340.4545,174091.6364,173842.8182,173594,173345.1818,173096.3636,172847.5455,172598.7273,172349.9091,172101.0909,171852.2727,171603.4545,171354.6364,171105.8182,170857,170608.1818,170359.3636,170110.5455,169861.7273,169612.9091,169364.0909,169115.2727,168866.4545,168617.6364,168368.8182,168120,167871.1818,167622.3636,167373.5455,167124.7273,166875.9091,166627.0909,166378.2727,166129.4545,165880.6364,165631.8182,165383,165134.1818,164885.3636,164636.5455
-112,Timor-Leste,"125.727539,-8.874217",TLS,9660,9548,9436,9324,9212,9100,8988,8876,8764,8652,8540,8428,8316,8204,8092,7980,7868,7756,7644,7532,7420,7308,7196,7084,6972,6860,6748,6636,6524,6412,6300,6188,6076,5964,5852,5740,5628,5516,5404,5292,5180,5068,4956,4844,4732,4620,4508,4396,4284,4172,4060,3948,3836,3724,3612,3500,3388,3276,3164,3052,2940,2828,2716,2604,2492,2380,2268,2156,2044,1932,1820,1708,1596,1484,1372,1260,1148,1036,924,812,700,588,476,364,252,140,28,-84,-196,-308,-420,-532,-644,-756,-868,-980,-1092,-1204,-1316,-1428,-1540,-1652,-1764,-1876,-1988,-2100,-2212,-2324,-2436,-2548,-2660,-2772,-2884,-2996,-3108,-3220,-3332,-3444,-3556,-3668,-3780,-3892,-4004,-4116,-4228
-189.9090909,Togo,"0.824782,8.619543",TGO,6850,6651,6452,6253,6054,5855,5656,5457,5258,5059,4860,4660,4460,4260,4060,3860,3662,3464,3266,3068,2870,2672,2672,2482.090909,2292.181818,2102.272727,1912.363636,1722.454546,1532.545455,1342.636364,1152.727273,962.8181819,772.909091,583.0000001,393.0909092,203.1818183,13.2727274,-176.6363635,-366.5454544,-556.4545453,-746.3636362,-936.2727271,-1126.181818,-1316.090909,-1506,-1695.909091,-1885.818182,-2075.727273,-2265.636363,-2455.545454,-2645.454545,-2835.363636,-3025.272727,-3215.181818,-3405.090909,-3595,-3784.909091,-3974.818182,-4164.727272,-4354.636363,-4544.545454,-4734.454545,-4924.363636,-5114.272727,-5304.181818,-5494.090909,-5684,-5873.909091,-6063.818181,-6253.727272,-6443.636363,-6633.545454,-6823.454545,-7013.363636,-7203.272727,-7393.181818,-7583.090909,-7773,-7962.90909,-8152.818181,-8342.727272,-8532.636363,-8722.545454,-8912.454545,-9102.363636,-9292.272727,-9482.181818,-9672.090909,-9861.999999,-10051.90909,-10241.81818,-10431.72727,-10621.63636,-10811.54545,-11001.45454,-11191.36364,-11381.27273,-11571.18182,-11761.09091,-11951,-12140.90909,-12330.81818,-12520.72727,-12710.63636,-12900.54545,-13090.45454,-13280.36364,-13470.27273,-13660.18182,-13850.09091,-14040,-14229.90909,-14419.81818,-14609.72727,-14799.63636,-14989.54545,-15179.45454,-15369.36364,-15559.27273,-15749.18182,-15939.09091,-16129,-16318.90909,-16508.81818,-16698.72727
0,Tonga,"-175.198242,-21.178986",TON,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90
-7.154545455,Trinidad and Tobago,"-61.222503,10.691803",TTO,2407,2399.9,2392.8,2385.7,2378.6,2371.5,2364.4,2357.3,2350.2,2343.1,2336,2328.8,2321.6,2314.4,2307.2,2300,2292.8,2285.6,2278.4,2271.2,2264,2256.8,2249.6,2242.445455,2235.290909,2228.136364,2220.981818,2213.827273,2206.672727,2199.518182,2192.363636,2185.209091,2178.054545,2170.9,2163.745455,2156.590909,2149.436364,2142.281818,2135.127273,2127.972727,2120.818182,2113.663636,2106.509091,2099.354545,2092.2,2085.045455,2077.890909,2070.736364,2063.581818,2056.427273,2049.272727,2042.118182,2034.963636,2027.809091,2020.654545,2013.5,2006.345455,1999.190909,1992.036364,1984.881818,1977.727273,1970.572727,1963.418182,1956.263636,1949.109091,1941.954545,1934.8,1927.645455,1920.490909,1913.336364,1906.181818,1899.027273,1891.872727,1884.718182,1877.563636,1870.409091,1863.254545,1856.1,1848.945455,1841.790909,1834.636364,1827.481818,1820.327273,1813.172727,1806.018182,1798.863636,1791.709091,1784.554545,1777.4,1770.245455,1763.090909,1755.936364,1748.781818,1741.627273,1734.472727,1727.318182,1720.163636,1713.009091,1705.854545,1698.7,1691.545455,1684.390909,1677.236364,1670.081818,1662.927273,1655.772727,1648.618182,1641.463636,1634.309091,1627.154545,1620,1612.845455,1605.690909,1598.536364,1591.381818,1584.227273,1577.072727,1569.918182,1562.763636,1555.609091,1548.454545,1541.3,1534.145454,1526.990909,1519.836364
179.9090909,Tunisia,"9.537499,33.886917",TUN,6430,6624,6818,7012,7206,7400,7594,7788,7982,8176,8370,8544,8718,8892,9066,9240,9404,9568,9732,9896,10060,10224,10388,10567.90909,10747.81818,10927.72727,11107.63636,11287.54545,11467.45455,11647.36364,11827.27273,12007.18182,12187.09091,12367,12546.90909,12726.81818,12906.72727,13086.63636,13266.54545,13446.45455,13626.36364,13806.27273,13986.18182,14166.09091,14346,14525.90909,14705.81818,14885.72727,15065.63636,15245.54545,15425.45455,15605.36364,15785.27273,15965.18182,16145.09091,16325,16504.90909,16684.81818,16864.72727,17044.63636,17224.54545,17404.45455,17584.36364,17764.27273,17944.18182,18124.09091,18304,18483.90909,18663.81818,18843.72727,19023.63636,19203.54545,19383.45455,19563.36364,19743.27273,19923.18182,20103.09091,20283,20462.90909,20642.81818,20822.72727,21002.63636,21182.54545,21362.45454,21542.36364,21722.27273,21902.18182,22082.09091,22262,22441.90909,22621.81818,22801.72727,22981.63636,23161.54545,23341.45454,23521.36364,23701.27273,23881.18182,24061.09091,24241,24420.90909,24600.81818,24780.72727,24960.63636,25140.54545,25320.45454,25500.36364,25680.27273,25860.18182,26040.09091,26220,26399.90909,26579.81818,26759.72727,26939.63636,27119.54545,27299.45454,27479.36364,27659.27273,27839.18182,28019.09091,28199,28378.90909,28558.81818,28738.72727
859.8181818,Turkey,"35.243322,38.963745",TUR,96800,97266,97732,98198,98664,99130,99596,100062,100528,100994,101460,102648,103836,105024,106212,107400,108588,109776,110964,112152,113340,114528,115716,116575.8182,117435.6364,118295.4545,119155.2727,120015.0909,120874.9091,121734.7273,122594.5455,123454.3636,124314.1818,125174,126033.8182,126893.6364,127753.4545,128613.2727,129473.0909,130332.9091,131192.7273,132052.5455,132912.3636,133772.1818,134632,135491.8182,136351.6364,137211.4545,138071.2727,138931.0909,139790.9091,140650.7273,141510.5455,142370.3636,143230.1818,144090,144949.8182,145809.6364,146669.4545,147529.2727,148389.0909,149248.9091,150108.7273,150968.5455,151828.3636,152688.1818,153548,154407.8182,155267.6364,156127.4545,156987.2727,157847.0909,158706.9091,159566.7273,160426.5455,161286.3636,162146.1818,163006,163865.8182,164725.6364,165585.4545,166445.2727,167305.0909,168164.9091,169024.7273,169884.5455,170744.3636,171604.1818,172464,173323.8182,174183.6364,175043.4545,175903.2727,176763.0909,177622.9091,178482.7273,179342.5455,180202.3636,181062.1818,181922,182781.8182,183641.6364,184501.4545,185361.2727,186221.0909,187080.9091,187940.7273,188800.5455,189660.3636,190520.1818,191380,192239.8182,193099.6364,193959.4545,194819.2727,195679.0909,196538.9091,197398.7273,198258.5455,199118.3636,199978.1818,200838,201697.8182,202557.6364,203417.4545
0,Turkmenistan,"59.556278,38.969719",TKM,41270,0,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270,41270
0,Turks and Caicos Islands,"-71.797928,21.694025",TCA,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344
0,Tuvalu,"177.64933,-7.109535",TUV,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-881.5454545,Uganda,"32.290275,1.373333",UGA,47510,46628,45746,44864,43982,43100,42218,41336,40454,39572,38690,37810,36930,36050,35170,34290,33408,32526,31644,30762,29880,28998,28116,27234.45455,26352.90909,25471.36364,24589.81818,23708.27273,22826.72727,21945.18182,21063.63636,20182.09091,19300.54546,18419,17537.45455,16655.90909,15774.36364,14892.81818,14011.27273,13129.72727,12248.18182,11366.63636,10485.09091,9603.545456,8722.000001,7840.454547,6958.909092,6077.363638,5195.818183,4314.272729,3432.727274,2551.18182,1669.636365,788.0909105,-93.454544,-974.9999985,-1856.545453,-2738.090907,-3619.636362,-4501.181816,-5382.727271,-6264.272725,-7145.81818,-8027.363634,-8908.909089,-9790.454543,-10672,-11553.54545,-12435.09091,-13316.63636,-14198.18182,-15079.72727,-15961.27273,-16842.81818,-17724.36363,-18605.90909,-19487.45454,-20369,-21250.54545,-22132.09091,-23013.63636,-23895.18182,-24776.72727,-25658.27272,-26539.81818,-27421.36363,-28302.90909,-29184.45454,-30066,-30947.54545,-31829.09091,-32710.63636,-33592.18182,-34473.72727,-35355.27272,-36236.81818,-37118.36363,-37999.90909,-38881.45454,-39763,-40644.54545,-41526.09091,-42407.63636,-43289.18181,-44170.72727,-45052.27272,-45933.81818,-46815.36363,-47696.90909,-48578.45454,-49460,-50341.54545,-51223.09091,-52104.63636,-52986.18181,-53867.72727,-54749.27272,-55630.81818,-56512.36363,-57393.90909,-58275.45454,-59157,-60038.54545,-60920.0909,-61801.63636
219.5454545,Ukraine,"31.16558,48.379433",UKR,92740,0,93212,93448,93684,93920,94156,94392,94628,94864,95100,95230,95360,95490,95620,95750,96010,96270,96530,96790,97050,97310,97570,97789.54545,98009.09091,98228.63636,98448.18182,98667.72727,98887.27273,99106.81818,99326.36364,99545.90909,99765.45455,99985,100204.5455,100424.0909,100643.6364,100863.1818,101082.7273,101302.2727,101521.8182,101741.3636,101960.9091,102180.4545,102400,102619.5455,102839.0909,103058.6364,103278.1818,103497.7273,103717.2727,103936.8182,104156.3636,104375.9091,104595.4545,104815,105034.5455,105254.0909,105473.6364,105693.1818,105912.7273,106132.2727,106351.8182,106571.3636,106790.9091,107010.4545,107230,107449.5455,107669.0909,107888.6364,108108.1818,108327.7273,108547.2727,108766.8182,108986.3636,109205.9091,109425.4545,109645,109864.5455,110084.0909,110303.6364,110523.1818,110742.7273,110962.2727,111181.8182,111401.3636,111620.9091,111840.4545,112060,112279.5455,112499.0909,112718.6364,112938.1818,113157.7273,113377.2727,113596.8182,113816.3636,114035.9091,114255.4545,114475,114694.5455,114914.0909,115133.6364,115353.1818,115572.7273,115792.2727,116011.8182,116231.3636,116450.9091,116670.4545,116890,117109.5455,117329.0909,117548.6364,117768.1818,117987.7273,118207.2727,118426.8182,118646.3636,118865.9091,119085.4545,119305,119524.5455,119744.0909,119963.6364
