"Country Name","Coordinates","Longitude","Latitude","Country Code","Indicator Name","Indicator Code",1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
"Morocco","-7.09262,31.791702",-7.09262,31.791702,"MAR","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.31301815,11.30584808,11.29867802,11.29150795,11.28433789,11.27716782,11.26999776,11.26282769,11.25565763,11.24848756,11.2413175,11.26999776,11.29867802,11.32735828,11.35603854,11.3847188,11.40712525,11.42953171,11.45193816,11.47434461,11.49675106,11.51915752,11.54156397,,
"Morocco","-7.09262,31.791702",-7.09262,31.791702,"MAR","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",0.297696144,0.236230146,0.295826867,0.32192986,0.302368199,0.378253972,0.365404583,0.370516781,0.374533285,0.458248659,0.504283293,0.484534044,0.568492232,0.643228104,0.628261532,0.638891847,0.687404651,0.691843964,0.825128547,0.805311136,0.782058393,0.821421691,0.836643969,0.818065803,0.801956733,0.829138637,0.864878792,0.892036345,0.946597429,0.954089759,0.993945932,1.018369621,1.085276561,1.121835447,1.131951542,1.145316929,1.153090361,1.143680075,1.168432713,1.180945202,1.299572457,1.305092486,1.269515699,1.450669819,1.519363249,1.560294774,1.639126587,1.613093052,1.583970989,1.599383453,,,,
"Mozambique","35.529562,-18.665695",35.529562,-18.665695,"MOZ","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.16162669,54.88313538,54.60464407,54.32615275,54.04766144,53.76917012,53.49067881,53.21218749,52.93369618,52.65520486,52.37671355,52.09466161,51.81260968,51.53055775,51.24850581,50.96645388,50.6976271,50.42880033,50.15997355,49.89114677,49.62232,49.35349322,49.08466645,,
"Mozambique","35.529562,-18.665695",35.529562,-18.665695,"MOZ","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",0.33753154,0.249691421,0.204440119,0.258117394,0.236710552,0.245676496,0.211805176,0.30737038,0.350627194,0.315753686,0.374072452,0.333946592,0.352559429,0.304216895,0.271738074,0.234646885,0.241999601,0.249400188,0.223302051,0.264258055,0.200174312,0.199636994,0.152126536,0.116392125,0.086047223,0.073389905,0.073479183,0.075818013,0.077749514,0.073783463,0.07390194,0.069760208,0.072388519,0.069289578,0.069523891,0.063257064,0.066555942,0.065305749,0.066754758,0.073839145,0.084131834,0.082185285,0.096502622,0.094012636,0.086742807,0.091728861,0.107836382,0.102780601,0.110193538,0.120258277,,,,
"Myanmar","35.529562,-18.665695",35.529562,-18.665695,"MMR","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.00856872,59.34296294,58.67735716,58.01175138,57.34614561,56.68053983,56.01493405,55.34932827,54.6837225,54.01811672,53.35251094,52.87908927,52.40566759,51.93224592,51.46827462,50.999449,50.51708571,50.03947852,49.58166873,49.10852595,48.63760218,48.16145969,47.6875507,,
"Myanmar","35.529562,-18.665695",35.529562,-18.665695,"MMR","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",0.118050129,0.128404767,0.114896942,0.12186273,0.113565138,0.114151924,0.143519312,0.113329151,0.121337278,0.169945717,0.183372237,0.171794378,0.140730642,0.156280444,0.149716773,0.156126042,0.161034419,0.156729748,0.151460103,0.160296107,0.159820341,0.155046852,0.156338533,0.1740435,0.174092598,0.172772749,0.124271111,0.101047966,0.107677461,0.101505631,0.09771264,0.112571125,0.121282414,0.139750443,0.153540419,0.157788749,0.160700795,0.17071419,0.18715418,0.20820005,0.178421826,0.186918221,0.198597431,0.249318393,0.231429911,0.249718723,0.248607924,0.176420659,0.201633279,0.173212744,,,,
"Namibia","18.49041,-22.95764",18.49041,-22.95764,"NAM","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6426654,10.55399677,10.46532813,10.3766595,10.28799087,10.19932223,10.1106536,10.02198496,9.933316328,9.844647694,9.75597906,9.665852859,9.575726658,9.485600457,9.395474256,9.305348055,9.215221854,9.125095653,9.034969452,8.944843251,8.85471705,8.764590849,8.674464648,,
"Namibia","18.49041,-22.95764",18.49041,-22.95764,"NAM","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018134907,0.692806066,0.74130287,0.738347398,0.822080572,0.98645943,1.025713815,1.022105623,1.053666343,0.896437496,0.865572541,1.044306321,0.898819029,0.945791442,0.979296867,1.139704177,1.134253903,1.157888691,1.695569102,1.484935372,1.457397932,,,,
"Nepal","84.124008,28.394857",84.124008,28.394857,"NPL","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.68531469,33.04405594,32.4027972,31.76153846,31.12027972,30.47902098,29.83776224,29.1965035,28.55524476,27.91398601,27.20613882,26.83780956,26.46948029,26.10115103,25.73282176,25.3644925,25.3644925,25.3644925,25.3644925,25.3644925,25.3644925,25.3644925,25.3644925,,
"Nepal","84.124008,28.394857",84.124008,28.394857,"NPL","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",0.008308214,0.008906085,0.009841178,0.0146711,0.017204536,0.017905497,0.019576422,0.022819092,0.03530914,0.019668228,0.016772237,0.022194961,0.034220405,0.03377785,0.027350755,0.021461655,0.025083422,0.023999525,0.036505698,0.037728268,0.030894208,0.029456752,0.032109902,0.044623002,0.042021559,0.042636323,0.0516794,0.057530373,0.051646321,0.035027552,0.051738434,0.069871894,0.075022377,0.084614306,0.09885702,0.117745399,0.128572725,0.101532998,0.141895266,0.13950437,0.146028181,0.112431171,0.120361736,0.111090402,0.128167822,0.10385572,0.104004228,0.116089343,0.132064778,0.139872076,,,,
"Netherlands","5.291266,52.132633",5.291266,52.132633,"NLD","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.21919431,10.26362559,10.30805687,10.35248815,10.39691943,10.44135071,10.48578199,10.53021327,10.57464455,10.61907583,10.66350711,10.69312796,10.72274882,10.75236967,10.78199052,10.81161137,10.81161137,10.81161137,10.81161137,10.82122739,10.82122739,10.82122739,10.82443654,,
"Netherlands","5.291266,52.132633",5.291266,52.132633,"NLD","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",6.520357665,7.060853797,7.623924888,7.987673248,8.174053896,8.321531816,8.476054637,8.920252219,9.00064816,10.88580887,10.67681011,11.83880977,12.32545243,11.84534918,11.19687488,12.31905294,11.85592809,12.23297754,13.37862422,12.54494544,11.57815117,9.384833319,9.623180022,10.05639192,10.20925607,9.956978312,10.40360157,9.953506258,10.98402906,10.93415943,10.88824031,10.55965636,10.83405743,10.77870494,10.74101575,11.53120003,10.9794006,10.72163584,10.31030728,10.38355028,10.4245292,10.67338075,10.7881245,10.86511578,10.55327096,10.2287715,10.4852359,10.57092535,10.26292232,10.95836494,,,,
"New Caledonia","165.618042,-20.904305",165.618042,-20.904305,"NCL","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,,
"New Caledonia","165.618042,-20.904305",165.618042,-20.904305,"NCL","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",10.73623209,6.607052602,7.059635013,12.23965287,13.39252174,16.01513738,15.19224586,18.37453086,15.00842643,22.17176852,21.30287827,14.312436,20.91130861,21.57660821,19.02428571,17.55382774,15.46877393,11.02656277,11.61706762,14.00127273,9.676805556,8.755121107,7.944325997,8.010058692,9.515026144,9.119876623,9.31072848,9.68927431,10.31762485,9.669529762,10.39395471,10.02218714,9.747936113,9.211056539,8.968,8.953436548,9.056476329,8.8008,9.727766784,10.78276509,8.774180486,10.96010655,12.18353379,11.09338109,12.10897083,11.65645247,12.14769389,13.45150317,11.60216223,15.680092,,,,
"New Zealand","174.885971,-40.900557",174.885971,-40.900557,"NZL","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.31905359,29.52641373,29.73377388,29.94113402,30.14849417,30.35585432,30.56321446,30.77057461,30.97793475,31.1852949,31.39265505,31.42683529,31.46101553,31.49519578,31.52937602,31.56355626,31.5316547,31.49975314,31.46785158,31.43595002,31.40404846,31.3721469,31.34024534,,
"New Zealand","174.885971,-40.900557",174.885971,-40.900557,"NZL","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",4.863166095,4.516526591,4.830336124,5.069180011,5.212262974,5.237592586,5.007613524,4.907836687,5.147130698,5.050328032,5.278783386,5.577719274,6.14695843,6.203229487,5.923148779,6.184562611,6.506157298,5.769779892,5.299398842,5.608463812,5.288863324,5.779176198,5.615176132,5.979286046,6.714909304,7.052053415,7.363341376,7.735165377,7.700344326,7.106478167,6.917264456,7.115539542,7.53171127,7.289428729,7.390102085,7.708364148,8.19069685,7.851128702,8.530931136,8.527531171,8.893219173,8.408514119,8.42721618,8.503851498,8.205266214,8.018221574,7.957900811,8.026528614,7.489829232,7.223514813,,,,
"Nicaragua","-85.207229,12.865416",-85.207229,12.865416,"NIC","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.51038724,36.92870201,36.34701679,35.76533156,35.18364634,34.60196111,34.02027588,33.43859066,32.85690543,32.27522021,31.69353498,31.11184976,30.53016453,29.94847931,29.36679408,28.78510886,28.20342363,27.62173841,27.04005318,26.45836796,25.87668273,25.29499751,24.71331228,,
"Nicaragua","-85.207229,12.865416",-85.207229,12.865416,"NIC","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",0.306534324,0.34988529,0.433941723,0.474344286,0.378621787,0.451955124,0.493794728,0.545683799,0.552994103,0.585270851,0.609113564,0.629509392,0.695472366,0.718996553,0.68935272,0.771456576,0.954128348,0.858793406,0.542282128,0.623863934,0.640497964,0.615609117,0.567200812,0.511405892,0.536748714,0.596201557,0.62892716,0.567696374,0.365283913,0.615924499,0.47339535,0.551445207,0.517457084,0.557639082,0.596547066,0.604404252,0.648059956,0.692949009,0.72228758,0.737581064,0.765746226,0.769230784,0.829541595,0.821727312,0.791851986,0.808409957,0.821146261,0.773772963,0.782776331,0.780988797,,,,
"Niger","8.081666,17.607789",8.081666,17.607789,"NER","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.535485908,1.486776664,1.438067419,1.389358175,1.34064893,1.291939686,1.243230441,1.194521197,1.145811952,1.097102708,1.048393463,1.038604247,1.028815031,1.019025815,1.009236599,0.999447383,0.989658167,0.979868951,0.970079735,0.960290519,0.950501303,0.940712087,0.93092287,,
"Niger","8.081666,17.607789",8.081666,17.607789,"NER","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",0.016039712,0.018720874,0.024269874,0.025561461,0.023896269,0.034387401,0.032532755,0.038664472,0.044435227,0.049030308,0.05091832,0.05424162,0.068814656,0.058748209,0.065810381,0.06399122,0.068368706,0.075776232,0.084666922,0.098050683,0.114312515,0.121286663,0.152077682,0.152402716,0.148753581,0.13081742,0.141132629,0.13562468,0.138494359,0.107353493,0.102623944,0.094886876,0.102899491,0.098595726,0.100404622,0.106926446,0.102754411,0.105173395,0.100012948,0.072406951,0.066605835,0.068888342,0.07181958,0.0758855,0.062860642,0.058973494,0.05785668,0.062203591,0.070929601,0.088827077,,,,
"Nigeria","8.675277,9.081999",8.675277,9.081999,"NGA","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.92245023,18.47261109,18.02277194,17.57293279,17.12309365,16.6732545,16.22341535,15.7735762,15.32373706,14.87389791,14.42405876,13.97432941,13.52460006,13.07487071,12.62514136,12.17541201,11.72568266,11.27595331,10.82622396,10.37649461,9.926765265,9.477035915,9.027306565,,
"Nigeria","8.675277,9.081999",8.675277,9.081999,"NGA","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",0.089163494,0.088721773,0.111164016,0.147963283,0.234157461,0.251436525,0.244682886,0.123667694,0.22078522,0.383738642,0.561853829,0.704174352,0.822384769,1.007021094,0.745623014,0.844407351,0.749982955,0.694760991,0.98142729,0.924784532,0.870971874,0.843982948,0.751665589,0.851423347,0.833035882,0.853537887,0.671203496,0.779383188,0.455483659,0.474552558,0.461303369,0.645018907,0.582305872,0.441207323,0.322040394,0.363611758,0.352610133,0.343834089,0.373763101,0.644398113,0.661488951,0.759338561,0.702663375,0.713585957,0.750050856,0.687395022,0.64686256,0.612540586,0.461569798,0.494090977,,,,
"North America","167.954712,-29.040835",167.954712,-29.040835,"NAC","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.22664487,33.24779263,33.2689404,33.29008816,33.31123593,33.33238369,33.35353146,33.37467922,33.39582699,33.41697475,33.43270076,33.45365885,33.47461694,33.49557503,33.51653312,33.53749121,33.55846025,33.5794293,33.62710775,33.64809347,33.66907918,33.6900649,33.71105061,,
"North America","167.954712,-29.040835",167.954712,-29.040835,"NAC","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",15.22153307,15.56809381,15.99246693,16.53862687,17.02208779,17.63785042,18.14896972,18.66845243,19.36166954,20.62711185,20.53359552,21.32560689,21.98691075,21.07854833,20.08038685,20.7481762,21.06171909,21.4670029,21.36652006,20.44745395,19.44918788,18.29851511,18.25094665,18.6459982,18.52346814,18.31428445,18.95433008,19.61174886,19.66127495,18.80833785,18.76261393,18.9070476,19.07185528,19.07826605,18.99418887,19.23739892,19.50135339,19.51175382,19.53356673,19.96376858,19.38415391,19.34065158,19.37366037,19.52750868,19.48780139,18.99723806,19.12124683,18.38206971,17.11256864,17.27643492,,,,
"Northern Mariana Islands","145.38469,17.33083",145.38469,17.33083,"MNP","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.69565217,72.34782609,72,71.63043478,71.2826087,70.91304348,70.56521739,70.19565217,69.84782609,69.47826087,69.13043478,68.7826087,68.41304348,68.06521739,67.69565217,67.34782609,66.97826087,66.63043478,66.26086957,65.91304348,65.54347826,65.19565217,,
"Northern Mariana Islands","145.38469,17.33083",145.38469,17.33083,"MNP","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Norway","8.468946,60.472024",8.468946,60.472024,"NOR","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.99534588,25.04216082,25.08897577,25.13579071,25.18260565,25.22942059,25.27623553,25.32305047,25.36986541,25.41668036,25.4634953,25.67265679,31.06940975,31.32049428,31.57157881,31.82266334,32.07374786,32.32483239,32.449013,32.69911939,33.08134758,33.33245686,27.97343321,,
"Norway","8.468946,60.472024",8.468946,60.472024,"NOR","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",3.698694388,3.868626059,4.086515969,4.382327935,4.407489804,5.2127318,5.10729497,5.539193646,5.775392981,7.227535069,6.968451763,7.482238767,7.706917012,6.948906194,7.402973015,7.25721632,7.717269592,8.022156267,8.175867651,8.575079914,8.106447981,7.984938224,7.288821034,7.994577424,8.399848188,8.073402212,8.391288314,7.946423413,8.821133024,7.394565756,7.514294892,6.905565765,7.466680705,6.744432118,8.007501633,7.572807929,7.74829047,8.230233169,9.193977785,8.641315111,9.103825621,8.247632796,9.337691559,9.291459327,9.179216926,9.495835691,9.57484966,10.55446109,9.749351278,11.69644457,,,,
"Not classified","8.468946,60.472024",8.468946,60.472024,"INX","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Not classified","8.468946,60.472024",8.468946,60.472024,"INX","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"OECD members","8.468946,60.472024",8.468946,60.472024,"OED","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.13519756,30.09908041,30.16833191,30.21859323,30.2464113,30.27422066,30.30212211,30.33001782,30.35784887,30.38569173,30.40430318,30.42324542,30.49511263,30.51375866,30.53429796,30.55135027,30.55166846,30.54953678,30.55974544,30.55691252,30.55598185,30.55397733,30.49843354,,
"OECD members","8.468946,60.472024",8.468946,60.472024,"OED","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",7.309107793,7.530370592,7.841724612,8.12760446,8.367686472,8.642387012,8.915534855,9.294540804,9.742831812,10.45933176,10.53329851,10.92069058,11.35027916,10.97549198,10.52892458,10.97450978,11.08368965,11.26860311,11.45769661,11.09951178,10.58620868,10.14634736,10.00796526,10.18513303,10.21825446,10.13681313,10.38870251,10.63968925,10.86584077,10.57362187,10.64516207,10.63912018,10.61953032,10.66653537,10.71768793,10.9628834,11.00032286,10.93150645,10.8881647,11.07857614,10.93699595,10.91211639,11.01047367,11.08201532,11.03064456,10.91374112,10.95130793,10.66224324,9.952356176,10.15220399,,,,
"Oman","55.923255,21.512583",55.923255,21.512583,"OMN","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,,
"Oman","55.923255,21.512583",55.923255,21.512583,"OMN","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",,,,0.018067332,0.04106994,0.045694348,0.205537806,0.237418573,0.334919776,0.324221869,2.795644958,2.692228924,2.617373967,2.774377722,8.227472779,8.979362391,8.700699947,7.5486574,7.073166085,5.238231077,4.930346445,4.446426772,5.535655726,5.633730813,5.780406776,6.321588151,5.834654339,6.297553939,5.775217304,6.290269117,6.244480212,6.145291023,6.584378388,7.256649058,7.377910053,6.941354266,7.110978302,7.627426208,9.532602736,9.986457229,9.060123938,11.03399874,13.55754313,11.35817072,11.85151953,15.50100689,17.35080995,15.83434309,15.11839034,20.40894323,,,,
"Other small states","55.923255,21.512583",55.923255,21.512583,"OSS","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.01288325,28.82037486,28.71018355,28.60004612,28.59652434,28.48592046,28.37537067,28.26476679,28.15416291,28.04361311,28.02283621,27.8202691,27.70337878,27.59065553,27.50296191,27.48395417,27.37193289,27.25991161,27.14786347,27.03586368,26.92368121,26.81149873,26.7037744,,
"Other small states","55.923255,21.512583",55.923255,21.512583,"OSS","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",,,,,,,,,,,,0.592661072,0.918207915,0.920113537,0.902867679,0.982515311,1.067269431,1.229710549,1.158162318,1.109176349,1.057955165,1.041627096,0.892077276,0.941719326,0.988139684,0.857434197,0.790346724,0.798163437,0.944160193,0.911140088,0.699232775,0.865753689,0.943280132,0.958261762,1.033821447,0.978054371,1.075918456,0.967943904,0.963811133,0.989354611,1.258492844,1.367497332,1.37893876,1.373713412,1.392757359,1.426879136,1.437292536,1.482776771,1.276348113,1.501671661,,,,
"Pacific island small states","55.923255,21.512583",55.923255,21.512583,"PSS","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.56985996,62.0886569,62.11093799,62.13306326,62.15534434,62.17793705,62.19943908,62.22249922,62.24400125,62.26565908,62.28871923,62.25880337,62.23075725,62.2009972,62.17295108,62.14303521,62.10860081,62.07432222,62.039732,62.00545341,61.97101901,61.93596136,61.90199439,,
"Pacific island small states","55.923255,21.512583",55.923255,21.512583,"PSS","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",0.377280152,0.453798514,0.460405302,0.697863621,0.58499805,0.572559658,0.629494793,0.654396184,0.685635052,0.782632865,0.851416565,0.877018671,0.924739759,0.954152382,0.9122958,0.688802103,1.00605169,0.898974686,1.031358301,1.000050067,1.219054384,1.002531115,0.907450044,0.79448313,0.830557243,0.792527376,0.700509382,0.777904473,0.853024511,0.979559309,0.88467903,0.827198169,0.845632595,0.861437225,0.892417352,0.915037736,0.813833961,0.788055714,0.860902252,0.894553035,1.084976011,0.927462448,0.954590176,1.067720197,1.157820954,1.152663204,1.082004743,1.012566317,0.903927708,1.105729881,,,,
